id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr
581,INDUSINDBK,Mar 2020,15.349338150991903,43.81405690859187,12.729420577981386,7.57175785864523,1.813983599482089,0.09373799086817475,-11513.0,526.0,64.0,5.001,0.0,262793,-12039.0
582,INDUSINDBK,Mar 2021,9.779310344827588,55.16206896551724,6.5398362734924484,7.091617664014758,2.4375667022411953,0.07989574982161207,44420.0,226.0,37.0,5.61,14.0,307528,44646.0
583,INDUSINDBK,Mar 2022,14.960093439750827,51.39186295503212,9.667071994632899,7.149251540945113,2.1593946004908644,0.07667641022451645,16249.0,351.0,60.0,6.1546,14.0,341005,16600.0
584,INDUSINDBK,Mar 2023,20.320061592608887,42.68862736471624,13.5293471495002,7.056662150781737,1.90191036002939,0.07944010974128667,-12879.0,441.0,95.0,7.0389,15.0,385449,-12438.0
585,INDUSINDBK,Mar 2024,19.56369677362945,38.55469091544986,14.252273197764223,6.885742949503957,1.8795270558159352,0.08884228106460039,-17468.0,625.0,115.0,8.0716,14.0,432404,-16843.0
586,INFY,Mar 2013,23.366871530531323,28.59337827121332,24.81707638048113,0.0,2780.6,0.8720043219881145,4451.0,2922.0,21.0,13.2846,25.0,0,7373.0
587,INFY,Mar 2014,21.255460475136136,26.70895418187621,23.92993487536492,0.0,1783.7777777777778,0.8800512586455078,7262.0,2563.0,23.0,15.5699,34.0,0,9825.0
588,INFY,Mar 2015,23.20373600405109,27.913126652787934,24.385052034058656,0.0,1526.0833333333333,0.804341595136448,9352.0,999.0,27.0,8.8699,55.0,0,8353.0
589,INFY,Mar 2016,21.602793036626576,27.352220496148366,21.84665716506867,0.0,,0.8314602253056007,9143.0,885.0,29.0,5.3972,41.0,0,10028.0
590,INFY,Mar 2017,20.958180012849716,27.165469306699375,20.80687715635963,0.0,,0.8236397748592871,-3133.0,14664.0,31.0,6.0299,41.0,0,11531.0
591,INFY,Mar 2018,22.729077451008195,26.68954368849437,24.689247262141308,0.0,,0.888757262221326,17751.0,4533.0,37.0,5.9672,59.0,0,13218.0
592,INFY,Mar 2019,18.639250075597218,24.396734200181434,23.726673646609594,0.0,,0.9834534770299527,14209.0,632.0,35.0,2.993,60.0,0,14841.0
593,INFY,Mar 2020,18.32670639160269,24.525558700752278,25.422459893048128,0.0707868601986249,147.47058823529412,0.98900871459695,16672.0,331.0,39.0,3.0844,45.0,4633,17003.0
594,INFY,Mar 2021,19.331754120550997,27.757982323433396,25.43909051616875,0.06974368377624393,154.30769230769232,0.9345276297309113,15851.0,7373.0,45.0,3.5947,59.0,5325,23224.0
595,INFY,Mar 2022,18.20603250548746,25.88847510296693,29.39084273390843,0.07264764432647644,168.93,1.0420803742000702,17400.0,6485.0,53.0,3.5915,59.0,5474,23885.0
596,INFY,Mar 2023,16.426035825492104,23.93589839677857,31.970506716883047,0.11005609558794277,133.20774647887325,1.1779431121384314,21396.0,1071.0,58.0,3.6446,73.0,8299,22467.0
597,INFY,Mar 2024,17.08075746730006,23.703390381987376,29.788006718416632,0.09486358890553362,87.52340425531915,1.129760329363329,20117.0,5093.0,63.0,4.2548,,8359,25210.0
598,IOC,Mar 2013,0.7854389536142752,3.0016458053618607,5.753763662610847,1.422513761758967,2.4232272473478504,1.9091442793474396,46.0,9294.0,3.0,2.5963,36.0,89671,9340.0
599,IOC,Mar 2014,1.4266553358793475,3.526605166429471,10.258713353849778,1.39761165019952,3.7468056489576327,1.8362079013961115,5601.0,18594.0,5.0,2.7971,30.0,94916,24195.0
600,IOC,Mar 2015,1.0838540890353208,2.352577379217676,7.078103207810321,0.942773709902371,3.912163770530826,1.9219310509955834,35877.0,10215.0,3.0,2.8349,33.0,64893,46092.0
601,IOC,Mar 2016,3.587105723244087,6.3685358840613215,13.79528784174261,0.6507223827517226,7.816747920848867,1.4934078501607577,12014.0,13610.0,8.0,3.7966,28.0,58552,25624.0
602,IOC,Mar 2017,5.736129596852938,9.609177807354964,19.966502115655853,0.6197206550697383,10.287202778519903,1.2983351539352401,10532.0,17684.0,14.0,2.1544,45.0,63271,28216.0
603,IOC,Mar 2018,5.36807341539104,9.883461607812247,19.869329258654304,0.5765143931011468,11.868129032258064,1.424633272493747,11996.0,17119.0,15.0,1.2013,90.0,65650,29115.0
604,IOC,Mar 2019,3.2706122031664764,6.676411225428754,15.358898896584835,0.8603704131805209,7.991675126903553,1.5748845281083483,-9822.0,22569.0,12.0,1.225,49.0,96765,12747.0
605,IOC,Mar 2020,-0.3877931962551911,3.31836043682547,-1.9664982494391918,1.3605107025304515,1.5345303867403315,1.4661173104781762,-21955.0,29101.0,-1.0,1.0391,-437.0,129790,7146.0
606,IOC,Mar 2021,5.9793927737326555,10.971012501717269,19.458502476796795,1.043017578998194,15.214797136038186,1.0247926903095919,26715.0,22935.0,15.0,1.2181,51.0,116649,49650.0
607,IOC,Mar 2022,4.365532536597202,8.103902626921492,19.266110008611975,0.9886546598270116,9.550788412174551,1.434282835461276,4453.0,21294.0,18.0,1.4545,46.0,132020,25747.0
608,IOC,Mar 2023,1.3904266794653084,3.6451180627165116,8.37669355358178,1.0662463051366653,4.7188982604111755,1.9044468828832906,1614.0,28030.0,7.0,1.0145,42.0,148977,29644.0
609,IOC,Mar 2024,5.559462717942377,9.743776019125345,23.53162465856491,0.7230954600718581,10.282324578099226,1.6084096601703395,39635.0,31464.0,30.0,1.3318,40.0,132628,71099.0
610,IRCTC,Mar 2015,12.370160528800756,14.353163361661943,29.504504504504503,0.0,,0.9113597246127366,23.0,46.0,13.0,2.22,20.0,0,69.0
611,IRCTC,Mar 2016,13.825896122896856,13.89904901243599,34.87084870848708,0.0,,0.9512874043145442,295.0,7.0,19.0,2.71,40.0,0,288.0
612,IRCTC,Mar 2017,15.06578947368421,20.657894736842106,29.09783989834816,0.0,127.0,0.8324205914567361,432.0,94.0,11.0,1.9675,49.0,0,338.0
613,IRCTC,Mar 2018,15.075034106412005,18.69031377899045,23.141361256544503,0.0,124.33333333333333,0.6321690383786115,64.0,40.0,11.0,2.3875,21.0,0,24.0
614,IRCTC,Mar 2019,16.524064171122994,20.481283422459892,28.851540616246496,0.0,254.5,0.7208943716268311,146.0,353.0,4.0,0.6694,98.0,0,499.0
615,IRCTC,Mar 2020,22.659010600706715,31.051236749116605,39.04109589041096,0.0,78.0,0.6985498302992903,417.0,8.0,6.0,0.8213,39.0,0,409.0
616,IRCTC,Mar 2021,24.066924066924066,24.195624195624195,12.843406593406591,0.05425824175824176,39.0,0.24643196955280686,-205.0,453.0,2.0,0.91,43.0,79,248.0
617,IRCTC,Mar 2022,35.125066524747204,46.514103246407664,35.294117647058826,0.05614973262032086,86.0,0.4837796086508754,282.0,242.0,8.0,1.1687,42.0,105,524.0
618,IRCTC,Mar 2023,28.410053657158997,36.0350183563965,40.597255851493145,0.03389830508474576,89.0,0.6958145018667715,495.0,317.0,13.0,1.5488,44.0,84,812.0
619,IRCTC,Mar 2024,26.01873536299766,34.33255269320843,34.39628482972136,0.018575851393188854,82.73684210526316,0.7010343129207027,667.0,215.0,14.0,2.0187,47.0,60,882.0
620,IRFC,Mar 2016,11.309444518449448,99.48048488077794,7.366594360086768,7.592451193058569,1.3533248776952347,0.06925276752767527,-16376.0,2.0,188.0,0.2546,40.0,87503,-16378.0
621,IRFC,Mar 2017,10.323864264397038,99.71261191555212,7.7775002081772,8.85960529602798,1.3096689895470384,0.06978017740069417,-19453.0,2.0,143.0,0.184,40.0,106395,-19455.0
622,IRFC,Mar 2018,22.17546131434121,99.58994280781268,14.754451464675475,9.621338311315336,1.3904790599578187,0.057392176778061285,-28074.0,2.0,3.0,0.2134,18.0,134006,-28076.0
623,IRFC,Mar 2019,20.25327824681157,99.55990659241961,9.009908902029727,6.94953651909861,1.354637663448613,0.05389053454918588,-41747.0,1.0,2.0,0.2668,18.0,173933,-41748.0
624,IRFC,Mar 2020,23.783622680873258,99.50823336562105,10.535001155153635,7.7354698174857255,1.3140804880448687,0.04871435623439224,-62700.0,1.0,3.0,0.255,0.0,234377,-62701.0
625,IRFC,Mar 2021,28.000760890241583,99.27715427049648,12.29604054129309,8.997744612128974,1.3933434190620273,0.041450055455974265,-89907.0,0.0,3.0,0.2748,31.0,323145,-89907.0
626,IRFC,Mar 2022,30.001477905315532,99.39898517168334,14.854745469180672,9.474839622411396,1.433676731793961,0.045110893817503,-64417.0,5.0,5.0,0.3137,30.0,388440,-64412.0
627,IRFC,Mar 2023,25.996964842761994,99.4351235140376,13.802287325708914,9.376133031937513,1.354330257350834,0.048376801486258024,-28588.0,0.0,5.0,0.3419,32.0,418935,-28588.0
628,IRFC,Mar 2024,24.064552448864703,99.50459748545694,13.038085361638096,8.378352548852153,1.3194865927068304,0.05492885738906,7906.0,8.0,5.0,0.3763,31.0,412039,7914.0
629,ITC,Mar 2013,24.36586754380416,35.48927825921943,33.26712151308403,0.0044045254339753,111.78703703703704,0.8949588157038127,3221.0,3881.0,6.0,2.9314,55.0,102,7102.0
630,ITC,Mar 2014,25.49425026907608,37.04752733246474,33.04695818188493,0.00888497264750156,484.3448275862069,0.8643262828045437,4090.0,3254.0,7.0,3.426,54.0,242,7344.0
631,ITC,Mar 2015,25.192570265605273,36.715871911791226,30.813587093521555,0.008476178472397277,170.12087912087912,0.844729282729805,4568.0,5275.0,8.0,3.9571,52.0,269,9843.0
632,ITC,Mar 2016,24.242192284139623,37.07644417228006,22.261012183692596,0.0019681349578256793,205.30769230769232,0.7587849218795377,5878.0,3921.0,8.0,5.3019,73.0,84,9799.0
633,ITC,Mar 2017,24.497287691732136,36.171904227459784,22.57341693060134,0.0009911016310085537,351.61224489795916,0.7651078750581416,7376.0,3251.0,8.0,3.82,56.0,46,10627.0
634,ITC,Mar 2018,26.45170199544293,38.02389007802251,21.88725956960579,0.0006855836983431727,163.1391304347826,0.6763437679986302,6055.0,7114.0,9.0,4.3041,56.0,36,13169.0
635,ITC,Mar 2019,26.553578816714936,38.347124534546964,21.70406317106576,0.00021981366564650582,290.38028169014086,0.6738315281785361,7037.0,5546.0,10.0,4.8239,56.0,13,12583.0
636,ITC,Mar 2020,31.57244674819794,39.16740908722767,23.88889740015014,0.004243714859130115,268.65432098765433,0.6388224185432863,8516.0,6174.0,12.0,5.3111,82.0,277,14690.0
637,ITC,Mar 2021,27.16974237164261,34.64482205574842,22.17674449434106,0.004490695477819941,338.6551724137931,0.6677919225607029,18267.0,5740.0,11.0,4.9023,101.0,271,12527.0
638,ITC,Mar 2022,25.563525434908072,34.00610108005606,24.822672324073334,0.003986870546793691,375.55,0.7855976993626613,13538.0,2238.0,12.0,5.0694,93.0,249,15776.0
639,ITC,Mar 2023,27.463726222873987,36.24416587938352,28.16426867182416,0.004424842744559323,356.43589743589746,0.8262632382239518,13146.0,5732.0,15.0,5.5636,100.0,306,18878.0
640,ITC,Mar 2024,29.282025230717128,37.0177518132814,27.851074395694365,0.004066731984914169,362.9625,0.7723477995509732,18742.0,1563.0,16.0,5.9701,84.0,303,17179.0
641,JINDALSTEL,Mar 2013,14.903821881153128,30.82748523249356,13.890457368718238,1.1583850931677018,6.034676663542643,0.3470467646698088,-6069.0,9591.0,31.0,22.8516,5.0,24618,3522.0
642,JINDALSTEL,Mar 2014,9.830965467178263,30.068443430467696,8.385670057496682,1.6084918177797434,3.4023242944106253,0.27986011347641226,-8114.0,12694.0,21.0,24.8462,7.0,36368,4580.0
643,JINDALSTEL,Mar 2015,-7.48415030153085,28.163496726972838,-6.900484744796122,2.162389506700884,1.413913043478261,0.2568410183089082,-5535.0,6717.0,-14.0,23.1231,0.0,45501,1182.0
644,JINDALSTEL,Mar 2016,-15.855976167240229,17.653705891417122,-9.517203107658158,1.4427487976322604,1.031960663798402,0.2107080239832031,2071.0,2262.0,-32.0,35.644,0.0,46797,4333.0
645,JINDALSTEL,Mar 2017,-11.74836828218303,21.797898440031478,-8.44564240790656,1.5257395760540415,1.2632955536181343,0.23850952249516974,4852.0,1998.0,-25.0,32.6641,0.0,45850,6850.0
646,JINDALSTEL,Mar 2018,-4.85489394940816,19.43459712792165,-5.3184136909659365,1.413921342767813,1.5222452146921883,0.3730359744480556,6293.0,1431.0,-15.0,31.3247,0.0,42962,7724.0
647,JINDALSTEL,Mar 2019,-5.135630030234638,17.910829110420305,-7.517531556802244,1.2329437431821724,1.6280487804878048,0.5277019359333042,8195.0,832.0,-17.0,33.0773,0.0,39559,9027.0
648,JINDALSTEL,Mar 2020,-1.0547688737705352,18.01281544181631,-1.2446712512057752,1.1458443538600367,1.8325371549893843,0.4225780570970114,7338.0,1476.0,-1.0,31.5069,0.0,36824,8814.0
649,JINDALSTEL,Mar 2021,12.339859452268719,31.61745568119379,13.411912619833414,0.9401225836869401,4.084998183799492,0.44423175745118193,10077.0,1884.0,36.0,31.1912,0.0,29910,11961.0
650,JINDALSTEL,Mar 2022,13.223625063518742,30.322870656295198,18.992280701754385,0.37900350877192984,7.243114406779661,0.6675799801680496,13717.0,2331.0,56.0,35.2723,5.0,13502,16048.0
651,JINDALSTEL,Mar 2023,7.468240246560925,18.683755543862286,10.267142045160957,0.3370536867669095,6.502766251728907,0.7664453310671641,3257.0,4090.0,31.0,38.706,6.0,13046,7347.0
652,JINDALSTEL,Mar 2024,11.802438733764944,20.260555268697622,13.410506363390198,0.3716941962270963,8.004636785162287,0.6400172860847018,-2336.0,8344.0,58.0,44.316,3.0,16472,6008.0
653,JIOFIN,Mar 2023,68.88888888888889,86.66666666666667,0.027164388363126533,0.006510690501226779,,0.00039154267815191856,945.0,1110.0,,5706.0,0.0,743,2055.0
654,JIOFIN,Mar 2024,86.52291105121293,84.04312668463612,1.153456416595399,0.0,198.8,0.012805202156520298,763.0,1441.0,3.0,2.1903,0.0,0,-678.0
655,JSWENERGY,Mar 2013,10.15783540022548,31.578354002254795,14.522888459058672,1.6726305609284333,2.917964693665628,0.43527333398763374,781.0,944.0,6.0,0.3783,36.0,10377,1725.0
656,JSWENERGY,Mar 2014,8.788159111933396,37.638760407030524,11.565971693806118,1.5379698676000608,2.5505804311774463,0.4493868218665558,1906.0,363.0,5.0,0.4007,43.0,10106,2269.0
657,JSWENERGY,Mar 2015,14.528725794372527,38.7717984380015,18.063314711359403,1.2362330407023145,3.3597185576077395,0.48130792996910404,2972.0,422.0,8.0,0.4584,24.0,9294,3394.0
658,JSWENERGY,Mar 2016,14.861563517915311,41.01180781758957,15.045342126957955,1.5315333882934872,2.916555407209613,0.3442307018465959,266.0,3272.0,9.0,0.5964,22.0,14862,3538.0
659,JSWENERGY,Mar 2017,7.53963451530921,40.22752027108798,6.00829395312952,1.3838364355289807,2.1038575667655786,0.2910634400648138,3091.0,762.0,4.0,0.6369,13.0,14349,3853.0
660,JSWENERGY,Mar 2018,1.0560318051931916,33.70605044104858,0.7650765076507651,1.0695769576957697,1.8956043956043955,0.30122375659593575,3719.0,215.0,0.0,0.6774,0.0,11883,3934.0
661,JSWENERGY,Mar 2019,7.485226526592252,31.243160428977895,5.785823041786499,0.8928269328370834,2.7290268456375837,0.3524647072436936,2436.0,55.0,4.0,0.7204,24.0,10555,2491.0
662,JSWENERGY,Mar 2020,13.066602199927473,35.74277771062492,9.282156963764383,0.844925296239052,3.1712654614652713,0.3318358669929004,2383.0,301.0,7.0,0.7093,15.0,9840,2082.0
663,JSWENERGY,Mar 2021,11.889627275353943,42.08321294423577,5.67312331977666,0.5770317777624595,3.5279017857142856,0.2641279047582707,2670.0,1030.0,5.0,0.8835,41.0,8371,3700.0
664,JSWENERGY,Mar 2022,21.341986041386065,43.73699032692543,10.008613264427218,0.5135228251507321,5.337194337194338,0.2676476371501606,1565.0,1387.0,11.0,1.0619,19.0,8943,2952.0
665,JSWENERGY,Mar 2023,14.3244289585753,31.765389082462253,7.944602501476193,1.3447313328681088,4.687203791469194,0.2133961211971002,-4694.0,6778.0,9.0,1.1352,22.0,25051,2084.0
666,JSWENERGY,Mar 2024,15.018283127285393,46.857043357130415,8.280529953917052,1.5156009984639016,2.8514369215781783,0.19883324389357246,-1963.0,8197.0,10.0,1.2695,19.0,31573,6234.0
667,JSWSTEEL,Mar 2013,2.431300706621303,17.042658989793246,5.443891004980955,1.2672135950776442,3.1545500762582614,0.6643715333924504,411.0,5433.0,4.0,6.0088,30.0,21625,5844.0
668,JSWSTEEL,Mar 2014,0.7848496680983992,17.90121046466224,1.8985548313969962,1.6778596391801266,2.4734251968503935,0.6597114889232355,-3024.0,5618.0,2.0,6.9881,74.0,35527,2594.0
669,JSWSTEEL,Mar 2015,3.2507739938080498,17.677263459941102,7.7254374158815615,1.7386271870794079,2.71027769825365,0.6184416372848903,504.0,7372.0,7.0,7.3564,19.0,38754,7876.0
670,JSWSTEEL,Mar 2016,-1.1577528522601455,15.457565108554375,-2.536117262469683,2.225245175577349,1.237434046098306,0.5072338139597348,3040.0,3857.0,-1.0,6.301,-67.0,42204,6897.0
671,JSWSTEEL,Mar 2017,6.235162937918135,22.135098194374507,15.30887093213229,1.9134543206605732,3.271231422505308,0.6318277370603943,2794.0,5094.0,15.0,7.5239,19.0,43334,7888.0
672,JSWSTEEL,Mar 2018,8.49818581179709,20.735962631893567,21.83370240731481,1.4069933566683335,3.982437179140773,0.7821354789605306,7850.0,4529.0,26.0,9.2709,16.0,39393,12379.0
673,JSWSTEEL,Mar 2019,8.877142890852673,22.334438453461072,21.623796522488863,1.3621497341572064,4.882818483533316,0.7383206878228525,3246.0,11387.0,32.0,11.5598,16.0,47396,14633.0
674,JSWSTEEL,Mar 2020,5.344625371628072,16.1102473883752,10.707942839968306,1.678269898084647,2.7019929660023445,0.5562585343650432,-6804.0,19589.0,17.0,12.1591,15.0,61423,12785.0
675,JSWSTEEL,Mar 2021,9.861095454602388,25.273362642317664,16.835600034214355,1.3341886921563595,5.218852666161233,0.5382997228908352,11087.0,7702.0,33.0,15.4848,25.0,62392,18789.0
676,JSWSTEEL,Mar 2022,14.304746158733629,26.722506507436584,31.112828209281247,1.0734059467732588,8.19524959742351,0.7449474514593989,11522.0,14748.0,85.0,22.3578,25.0,72237,26270.0
677,JSWSTEEL,Mar 2023,2.4939744516751023,11.129187756085804,6.300327269959662,1.2307329324910572,2.9022022602144304,0.7882625071839422,12593.0,10730.0,17.0,21.8256,25.0,80853,23323.0
678,JSWSTEEL,Mar 2024,5.127252779904689,16.089162657280323,11.5528718021347,1.1328071688833383,3.659099321406539,0.7679137157851319,-2389.0,14467.0,36.0,25.4652,25.0,87984,12078.0
679,KOTAKBANK,Mar 2013,20.64956634065326,60.92452482007751,14.659068579288661,5.60430994956442,1.288341158059468,0.09356412137954849,-6157.0,9035.0,15.0,4.093,2.0,85561,2878.0
680,KOTAKBANK,Mar 2014,21.08293008509928,58.84365092608043,13.241458813665899,4.503091595053448,1.3330177962892844,0.09808751442343101,7938.0,1130.0,16.0,4.9569,2.0,85937,9068.0
681,KOTAKBANK,Mar 2015,23.312561003078308,72.96343569337037,14.014262502256724,4.70563278570139,1.1890333660451422,0.08971198405000538,-2165.0,4467.0,20.0,5.7399,2.0,104258,2302.0
682,KOTAKBANK,Mar 2016,17.27281639054995,56.567983531026364,10.562282699916077,5.38541541781561,1.5109422094089897,0.08472450623743792,2672.0,2353.0,19.0,3.6384,3.0,179679,5025.0
683,KOTAKBANK,Mar 2017,22.482530012542558,66.439706145852,13.03907305414112,5.331757248259379,1.2704974271012006,0.08082900053586688,7933.0,5289.0,27.0,4.1839,2.0,205230,13222.0
684,KOTAKBANK,Mar 2018,24.901516055867255,66.86960327881899,12.395024560291553,4.948502614482649,1.2270866832334455,0.07441371550396779,-15867.0,5475.0,33.0,5.2978,2.0,249840,-10392.0
685,KOTAKBANK,Mar 2019,24.149374811437767,66.2331132043847,12.467766220729997,5.049462626122774,1.2225043349021552,0.07548883900893537,-1501.0,3323.0,38.0,6.0567,2.0,291763,1822.0
686,KOTAKBANK,Mar 2020,25.670669773555595,67.44936368524826,12.89523838107958,4.899335204165854,1.335721051385271,0.07553257982774221,33551.0,13068.0,45.0,6.9631,0.0,326477,46619.0
687,KOTAKBANK,Mar 2021,30.438756855575868,90.83485679463742,11.845053889659587,3.878514091938486,1.262591148041377,0.06853863599343432,-6291.0,11172.0,50.0,8.5105,2.0,327110,4881.0
688,KOTAKBANK,Mar 2022,35.82881360955514,90.98426246999199,12.50607769099467,3.783654890601562,1.2298624754420433,0.061740390632719605,-2595.0,10903.0,61.0,9.7445,2.0,365747,8308.0
689,KOTAKBANK,Mar 2023,35.40841261180043,79.44058266707789,13.348060171356002,3.745568533457349,1.2877919279750683,0.06793836532727301,-11623.0,10381.0,75.0,11.2602,2.0,418807,-1242.0
690,KOTAKBANK,Mar 2024,32.386151466116615,83.66733645109092,14.013018188532914,4.003739266919029,1.2363751084470385,0.07325702420450533,6766.0,8919.0,92.0,13.0757,2.0,520374,15685.0
691,LICI,Mar 2019,0.4596611071061123,1.0358560160137742,324.32098765432096,332.59382716049384,,0.16675415179930025,22910.0,9636.0,,0.81,2.0,269401,13274.0
692,LICI,Mar 2020,0.43149911709867,-1.1061344525772918,270.45908183632736,252.90818363273453,,0.1794493681700332,13952.0,40415.0,,1.002,2.0,253414,54367.0
693,LICI,Mar 2021,0.43044431000095523,-0.03647342505724301,43.201626961069145,0.0005810575246949448,,0.18041772293371186,229049.0,148447.0,7.0,6.884,0.0,4,80602.0
694,LICI,Mar 2022,0.5700616081127022,0.4596424020806903,36.38207796789557,8.819897689186806e-05,,0.17009778190664493,8748.0,12531.0,57.0,0.1793,23.0,1,-3783.0
695,LICI,Mar 2023,4.5877791768838225,4.359645590012082,77.85997015119071,0.0,545.5454545454545,0.17137262036771503,1671.0,52848.0,65.0,0.731,5.0,0,54519.0
696,LICI,Mar 2024,4.836600998148862,3.87474201090824,49.44710986501021,0.0,371.9375,0.15913440945875762,853.0,25269.0,66.0,1.3083,15.0,0,26122.0
697,LODHA,Mar 2016,8.522245120620681,25.772820947993697,17.694437452806444,3.4822552227535866,2.668016194331984,0.26625996578548144,-467.0,854.0,16.0,3.6787,0.0,13835,387.0
698,LODHA,Mar 2017,7.368155437799646,20.36336109008327,14.480535581453013,4.012645673196132,2.9864130434782608,0.23359170080457398,295.0,1174.0,13.0,3.569,0.0,16183,1469.0
699,LODHA,Mar 2018,8.20502221762943,17.381419861527334,15.411490683229815,4.3897515527950315,5.043589743589743,0.2404163871705051,45.0,651.0,10.0,1.301,0.0,22616,696.0
700,LODHA,Mar 2019,13.80700428319476,26.698580666834637,42.80135381411091,6.675605311116897,5.723591549295775,0.23878950746029198,-638.0,175.0,21.0,0.9699,0.0,25641,-463.0
701,LODHA,Mar 2020,5.96319215623242,15.406252511452223,16.300527240773285,4.047231985940246,2.7513513513513512,0.30577740643353896,3954.0,182.0,9.0,1.1495,0.0,18423,3772.0
702,LODHA,Mar 2021,0.8808955771701229,25.380803817214172,1.0437051532941943,3.9558599695586,1.0941901408450705,0.13862318103185103,2944.0,420.0,1.0,1.1614,0.0,18193,2524.0
703,LODHA,Mar 2022,13.08350481966858,23.675944979963177,9.97852304642326,0.9529985131339831,3.6031976744186047,0.24041766482658056,3137.0,1139.0,12.0,2.5116,20.0,11537,1998.0
704,LODHA,Mar 2023,5.174234424498416,21.795142555438225,3.8695411829740185,0.7154702677090736,2.1307053941908713,0.24206328919789377,4539.0,1789.0,5.0,2.6272,14.0,9060,2750.0
705,LODHA,Mar 2024,15.063978286157425,25.833656455990695,8.895758200240426,0.4406663232010991,5.628630705394191,0.21856858341455146,-435.0,2947.0,16.0,1.7574,,7698,2512.0
706,LT,Mar 2013,7.1090747856931715,15.309166151613685,395.1456310679612,0.17475728155339806,2.9980611805256356,31.969931271477662,-11277.0,6922.0,38.0,8.3688,22.0,234,-4355.0
707,LT,Mar 2014,5.743410068897406,16.561243445340608,303.41614906832297,0.06832298136645963,2.374961502925778,31.903225806451612,-12653.0,5510.0,35.0,10.0625,27.0,110,-7143.0
708,LT,Mar 2015,5.401995017894244,17.06099272264465,245.11352418558738,0.10760118460019744,2.3542526837324527,30.869375419744795,-6143.0,4778.0,34.0,12.6625,32.0,218,-1365.0
709,LT,Mar 2016,4.541049425446491,15.314174956982654,216.09411764705882,0.02588235294117647,2.4213654152775765,32.23525661459993,-7867.0,4627.0,31.0,12.5,40.0,55,-3240.0
710,LT,Mar 2017,5.933474824355972,15.20418618266979,206.29770992366412,0.0,2.6484111875823695,24.748019017432647,-3141.0,9796.0,43.0,18.4941,22.0,0,6655.0
711,LT,Mar 2018,6.687666585897746,16.8035560605934,207.3575129533679,0.0,2.7969924812030076,22.42514521266629,-6117.0,3914.0,53.0,22.7059,30.0,0,-10031.0
712,LT,Mar 2019,7.555834935660405,16.910220381600354,208.80850194154914,0.0,2.737659278295321,20.29111644657863,-15779.0,11023.0,63.0,28.7824,28.0,0,-4756.0
713,LT,Mar 2020,7.489756070731238,16.880482908450897,201.59141376757955,0.1687638786084382,2.501406405952273,16.500510493477027,-1714.0,8408.0,68.0,31.7882,26.0,912,6694.0
714,LT,Mar 2021,9.502202545981364,17.252664014296325,176.90306681270536,0.1092552026286966,2.6868936170212767,12.701195591257239,17324.0,5750.0,82.0,40.5778,44.0,798,23074.0
715,LT,Mar 2022,6.656614767347513,15.534017799528499,72.92133258678611,0.018057110862262037,2.8887926367081755,7.608448376433988,15579.0,3585.0,62.0,47.6267,36.0,258,19164.0
716,LT,Mar 2023,6.834805089968965,14.817198553515034,75.52434908389586,0.09287608486017358,3.1823186871360507,7.8080575784676975,14729.0,8048.0,75.0,55.3067,32.0,1541,22777.0
717,LT,Mar 2024,7.031246466738726,13.506668535997433,77.66510140873214,0.10345688880007993,3.5441547518923464,8.027628521638107,20445.0,2179.0,95.0,66.7267,36.0,2071,18266.0
718,LTIM,Mar 2013,14.593612048818489,22.591534666320438,41.97162061239731,0.17475728155339806,42.476190476190474,1.654209621993127,384.0,224.0,174.0,8.3688,54.0,234,608.0
719,LTIM,Mar 2014,20.243902439024392,23.3130081300813,61.86335403726708,0.06832298136645963,44.0,1.8454613653413354,808.0,180.0,309.0,10.0625,55.0,110,628.0
720,LTIM,Mar 2015,15.447971072719968,20.188830855765367,37.95656465942744,0.10760118460019744,110.4,1.671591672263264,539.0,103.0,238.0,12.6625,63.0,218,642.0
721,LTIM,Mar 2016,14.300376325692781,17.584673280875812,39.34117647058824,0.02588235294117647,202.5,1.8635639145680587,818.0,40.0,49.0,12.5,72.0,55,858.0
722,LTIM,Mar 2017,14.936163667128133,18.920166128287956,30.884223918575067,0.0,472.3333333333333,1.4718134480416571,209.0,961.0,57.0,18.4941,29.0,0,1170.0
723,LTIM,Mar 2018,15.22036682179031,16.24692033944703,28.808290155440414,0.0,100.8125,1.3689338579726438,392.0,452.0,65.0,22.7059,33.0,0,844.0
724,LTIM,Mar 2019,16.049121321194157,19.934363751852636,30.983036991620683,0.0,198.63636363636363,1.4174669867947178,646.0,749.0,87.0,28.7824,32.0,0,1395.0
725,LTIM,Mar 2020,13.971872414744002,18.650611269418146,28.127313101406365,0.1687638786084382,28.40963855421687,1.2341463414634146,1001.0,643.0,87.0,31.7882,32.0,912,1644.0
726,LTIM,Mar 2021,15.666936135812449,22.029102667744542,26.533406352683457,0.1092552026286966,37.962025316455694,1.1554268634410612,743.0,1657.0,111.0,40.5778,36.0,798,2400.0
727,LTIM,Mar 2022,15.128882760733847,20.10417863571948,27.645576707726764,0.018057110862262037,48.90243902439025,1.2691522457709508,1608.0,1643.0,225.0,47.6267,41.0,258,3251.0
